Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2007,1,6,3,30,0,0,0,0,0,0,8,11,134.45,0,0.096,1.3,3.385,193.1,100,12,980
2007,1,6,4,0,0,0,0,0,0,0,4,11,128.96,0,0.096,1.3,3.388,191,100,13,980
2007,1,6,4,30,0,0,0,0,0,0,4,11,123.43,0,0.096,1.3,3.368,191,100,13,980
2007,1,6,5,0,0,0,0,0,0,0,0,11,117.91,0,0.096,1.3,3.349,193.6,100,13,980
2007,1,6,5,30,0,0,0,0,0,0,1,11,112.44,0,0.096,1.3,3.219,193.6,100,13,980
2007,1,6,6,0,0,0,0,0,0,0,1,11,107.04,0,0.096,1.3,3.09,205.8,100,13,980
2007,1,6,6,30,0,0,0,0,0,0,1,11,101.77,0,0.096,1.3,2.848,205.8,100,13,980
2007,1,6,7,0,0,0,0,0,0,0,4,11,96.64,0,0.096,1.3,2.606,219.3,100,13,980
2007,1,6,7,30,0,0,0,0,0,0,4,11,91.71,0,0.096,1.2,2.395,219.3,100,13,980
2007,1,6,8,0,8,0,8,19,220,30,8,11,87.02,4,0.096,1.2,2.184,224.2,100,14,980
2007,1,6,8,30,24,0,24,37,426,92,7,11,82.61,4,0.096,1.2,2.086,224.2,100,14,980
2007,1,6,9,0,43,0,43,49,568,161,4,13,78.55,0,0.096,1.2,1.989,230.3,100,15,980
2007,1,6,9,30,61,0,61,57,652,227,8,13,74.89,4,0.096,1.3,1.969,230.3,100,15,980
2007,1,6,10,0,67,0,67,63,714,287,4,12,71.7,0,0.096,1.5,1.95,240.5,91.54,15,980
2007,1,6,10,30,19,0,19,67,753,337,4,12,69.05,0,0.096,1.6,1.916,240.5,97.67,15,980
2007,1,6,11,0,126,476,312,71,779,375,3,11,67.01,0,0.096,1.7,1.884,246.6,87.68,15,980
2007,1,6,11,30,123,543,347,73,797,402,2,11,65.64,0,0.096,1.7,1.809,246.6,87.68,14,980
2007,1,6,12,0,134,510,350,78,789,412,2,9,64.98,0,0.096,1.8,1.735,251.3,79.83,14,980
2007,1,6,12,30,143,489,349,79,790,412,2,9,65.06,4,0.096,1.8,1.681,251.3,85.25,14,980
2007,1,6,13,0,14,0,14,90,737,391,3,8,65.87,4,0.096,1.8,1.627,255.7,80.27,14,980
2007,1,6,13,30,13,0,13,87,718,364,4,8,67.38,0,0.096,1.8,1.592,255.7,85.78,13,980
2007,1,6,14,0,129,13,134,93,645,318,4,7,69.55,0,0.096,1.8,1.557,261,81.07,12,980
2007,1,6,14,30,39,0,39,86,598,267,4,7,72.31,0,0.096,1.7,1.519,261,86.71,11,980
2007,1,6,15,0,88,3,89,79,509,206,4,7,75.6,0,0.096,1.7,1.481,268.5,88.3,11,980
2007,1,6,15,30,35,0,35,64,411,140,4,7,79.35,0,0.096,1.6,1.437,268.5,94.56,10,990
2007,1,6,16,0,18,0,18,46,236,73,4,6,83.49,4,0.096,1.6,1.394,277.2,89.52,9,990
2007,1,6,16,30,4,0,4,16,61,18,4,6,87.96,4,0.096,1.6,1.343,277.2,95.92,8,990
2007,1,6,17,0,0,0,0,0,0,0,4,5,92.71,0,0.096,1.6,1.294,285.3,95.55,8,990
2007,1,6,17,30,0,0,0,0,0,0,4,4,97.68,0,0.096,1.5,1.248,285.3,100,7,990
2007,1,6,18,0,0,0,0,0,0,0,4,4,102.84,0,0.096,1.4,1.202,288.3,95.71,7,990
2007,1,6,18,30,0,0,0,0,0,0,4,4,108.14,0,0.096,1.2,1.165,288.3,100,6,990
2007,1,6,19,0,0,0,0,0,0,0,4,3,113.55,0,0.096,1.2,1.129,286.9,98.39,6,990
2007,1,6,19,30,0,0,0,0,0,0,4,3,119.04,0,0.096,1.2,1.088,286.9,98.44,5,990
2007,1,6,20,0,0,0,0,0,0,0,4,3,124.56,0,0.096,1.2,1.047,285.4,95.77,5,990
2007,1,6,20,30,0,0,0,0,0,0,4,2,130.09,0,0.096,1.2,0.994,285.4,100,5,990
2007,1,6,21,0,0,0,0,0,0,0,4,2,135.56,0,0.096,1.2,0.943,286.9,100,5,990
2007,1,6,21,30,0,0,0,0,0,0,4,2,140.91,0,0.096,1.2,0.895,286.9,100,4,990
2007,1,6,22,0,0,0,0,0,0,0,4,2,146.05,0,0.096,1.2,0.848,288.6,96.83,4,990
2007,1,6,22,30,0,0,0,0,0,0,4,2,150.82,0,0.096,1.1,0.82,288.6,100,4,990
2007,1,6,23,0,0,0,0,0,0,0,4,2,154.97,0,0.096,1.1,0.792,288.8,100,4,990
2007,1,6,23,30,0,0,0,0,0,0,4,1,158.14,0,0.096,1,0.771,288.8,100,3,1000
2007,1,7,0,0,0,0,0,0,0,0,4,1,159.81,0,0.096,1,0.751,288.2,100,3,1000
2007,1,7,0,30,0,0,0,0,0,0,4,1,159.61,0,0.096,0.9,0.73,288.2,100,2,1000
2007,1,7,1,0,0,0,0,0,0,0,4,1,157.6,0,0.096,0.9,0.71,286.5,100,2,1000
2007,1,7,1,30,0,0,0,0,0,0,4,0,154.2,0,0.096,0.9,0.69,286.5,100,2,1000
2007,1,7,2,0,0,0,0,0,0,0,4,0,149.9,0,0.096,0.9,0.67,286.5,100,2,1000
2007,1,7,2,30,0,0,0,0,0,0,4,0,145.04,0,0.096,0.8,0.648,286.5,100,1,1000
2007,1,7,3,0,0,0,0,0,0,0,4,0,139.84,0,0.096,0.8,0.626,287.1,100,1,1000
2007,1,7,3,30,0,0,0,0,0,0,4,0,134.46,0,0.096,0.7,0.605,287.1,100,1,1000
2007,1,7,4,0,0,0,0,0,0,0,4,0,128.97,0,0.096,0.7,0.585,287.2,100,1,1000
2007,1,7,4,30,0,0,0,0,0,0,4,0,123.44,0,0.096,0.7,0.569,287.2,100,0,1000
2007,1,7,5,0,0,0,0,0,0,0,4,0,117.92,0,0.096,0.7,0.554,290.3,100,0,1000
2007,1,7,5,30,0,0,0,0,0,0,4,0,112.44,0,0.096,0.6,0.544,290.3,100,0,1000
2007,1,7,6,0,0,0,0,0,0,0,1,0,107.04,0,0.096,0.6,0.534,295.5,100,0,1000
2007,1,7,6,30,0,0,0,0,0,0,4,0,101.76,0,0.096,0.5,0.528,295.5,100,0,1000
2007,1,7,7,0,0,0,0,0,0,0,4,0,96.63,0,0.096,0.5,0.522,298.8,99.17,0,1000
2007,1,7,7,30,0,0,0,0,0,0,4,0,91.7,0,0.096,0.4,0.52,298.8,99.19,1,1000
2007,1,7,8,0,20,278,35,20,278,35,1,0,86.99,0,0.096,0.4,0.519,298.5,100,2,1000
2007,1,7,8,30,44,4,45,38,499,102,4,0,82.58,0,0.096,0.4,0.522,298.5,94.67,2,1000
2007,1,7,9,0,74,42,83,48,642,176,4,0,78.5,0,0.096,0.4,0.525,302.1,86.43,3,1000
2007,1,7,9,30,56,725,246,56,725,246,1,0,74.83,0,0.096,0.3,0.539,302.1,86.41,4,1000
2007,1,7,10,0,62,783,309,62,783,309,0,0,71.63,0,0.096,0.3,0.554,290.8,75.66,5,1000
2007,1,7,10,30,110,484,284,66,817,359,8,0,68.97,0,0.096,0.2,0.61,290.8,70.48,5,1000
2007,1,7,11,0,70,833,397,70,833,397,1,-1,66.92,0,0.096,0.2,0.667,262.1,62.83,6,1000
2007,1,7,11,30,72,842,421,72,842,421,0,-1,65.53,0,0.096,0.2,0.774,262.1,62.8,6,1000
2007,1,7,12,0,179,240,282,78,824,429,4,-1,64.86,0,0.096,0.2,0.881,206.8,61.58,7,1000
2007,1,7,12,30,175,270,290,78,820,426,4,-1,64.93,0,0.096,0.2,0.955,206.8,61.55,7,1000
2007,1,7,13,0,175,210,261,81,794,408,4,-1,65.73,0,0.096,0.3,1.03,151.7,62.29,7,1000
2007,1,7,13,30,165,104,205,79,774,378,7,-1,67.23,0,0.096,0.4,1.066,151.7,62.25,7,1000
2007,1,7,14,0,146,80,174,76,737,336,7,0,69.39,0,0.096,0.5,1.103,133.4,66.8,7,1000
2007,1,7,14,30,46,0,46,71,691,283,7,0,72.16,0,0.096,0.4,1.159,133.4,71.61,6,1000
2007,1,7,15,0,91,10,94,69,586,217,7,1,75.44,0,0.096,0.3,1.216,133.8,84.03,6,1000
2007,1,7,15,30,68,20,72,57,488,149,7,1,79.19,0,0.096,0.3,1.26,133.8,90.13,5,1000
2007,1,7,16,0,39,0,39,40,358,81,7,1,83.33,4,0.096,0.3,1.304,122.6,99.61,4,1000
2007,1,7,16,30,10,0,10,17,134,22,6,1,87.8,4,0.096,0.4,1.346,122.6,99.61,4,1000
2007,1,7,17,0,0,0,0,0,0,0,6,1,92.55,0,0.096,0.5,1.388,139.2,96.61,4,1000
2007,1,7,17,30,0,0,0,0,0,0,6,1,97.52,0,0.096,0.6,1.511,139.2,96.53,4,1000
2007,1,7,18,0,0,0,0,0,0,0,6,1,102.68,0,0.096,0.8,1.634,133.7,95.84,4,1000
2007,1,7,18,30,0,0,0,0,0,0,6,1,107.98,0,0.096,0.8,1.778,133.7,95.8,4,1000
2007,1,7,19,0,0,0,0,0,0,0,6,1,113.4,0,0.096,0.8,1.923,137.5,98.77,4,1000
2007,1,7,19,30,0,0,0,0,0,0,7,1,118.88,0,0.096,0.9,2.013,137.5,100,3,990
2007,1,7,20,0,0,0,0,0,0,0,6,1,124.41,0,0.096,1.1,2.104,140.3,100,3,990
2007,1,7,20,30,0,0,0,0,0,0,6,1,129.93,0,0.096,1.2,2.17,140.3,100,2,990
2007,1,7,21,0,0,0,0,0,0,0,6,1,135.4,0,0.096,1.4,2.236,140,100,2,990
2007,1,7,21,30,0,0,0,0,0,0,6,1,140.75,0,0.096,1.5,2.307,140,100,2,990
2007,1,7,22,0,0,0,0,0,0,0,6,0,145.89,0,0.096,1.7,2.379,139.4,99.7,2,990
2007,1,7,22,30,0,0,0,0,0,0,6,0,150.66,0,0.096,1.7,2.425,139.4,100,2,990
2007,1,7,23,0,0,0,0,0,0,0,6,0,154.81,0,0.096,1.8,2.471,148.4,100,2,990
2007,1,7,23,30,0,0,0,0,0,0,6,0,157.98,0,0.096,1.8,2.467,148.4,100,2,990
2007,1,8,0,0,0,0,0,0,0,0,6,0,159.67,0,0.096,1.9,2.463,155.1,99.47,2,990
2007,1,8,0,30,0,0,0,0,0,0,6,0,159.5,0,0.096,1.9,2.467,155.1,99.36,2,980
2007,1,8,1,0,0,0,0,0,0,0,6,1,157.52,0,0.096,2,2.471,156.5,100,3,980
2007,1,8,1,30,0,0,0,0,0,0,6,1,154.15,0,0.096,1.9,2.49,156.5,100,3,980
2007,1,8,2,0,0,0,0,0,0,0,6,1,149.87,0,0.096,1.8,2.509,161.3,100,3,980
2007,1,8,2,30,0,0,0,0,0,0,6,1,145.02,0,0.096,1.7,2.488,161.3,100,3,980
2007,1,8,3,0,0,0,0,0,0,0,6,2,139.84,0,0.096,1.6,2.468,165.2,100,3,980
2007,1,8,3,30,0,0,0,0,0,0,6,2,134.46,0,0.096,1.5,2.446,165.2,100,3,980
2007,1,8,4,0,0,0,0,0,0,0,6,2,128.97,0,0.096,1.4,2.425,166.8,100,4,980
2007,1,8,4,30,0,0,0,0,0,0,7,2,123.44,0,0.096,1.4,2.387,166.8,100,4,980
2007,1,8,5,0,0,0,0,0,0,0,6,2,117.92,0,0.096,1.4,2.349,171.9,100,4,980
2007,1,8,5,30,0,0,0,0,0,0,6,2,112.44,0,0.096,1.3,2.306,171.9,100,4,980
2007,1,8,6,0,0,0,0,0,0,0,6,2,107.04,0,0.096,1.3,2.264,174.2,100,4,980
2007,1,8,6,30,0,0,0,0,0,0,6,2,101.75,0,0.096,1.2,2.208,174.2,100,4,980
2007,1,8,7,0,0,0,0,0,0,0,9,2,96.62,0,0.096,1.2,2.153,184.1,100,5,980
2007,1,8,7,30,0,0,0,0,0,0,6,2,91.67,0,0.096,1.1,2.05,184.1,100,5,980
2007,1,8,8,0,5,0,5,22,127,28,9,2,86.96,4,0.096,1.1,1.948,206.2,100,5,980
2007,1,8,8,30,16,0,16,47,316,88,6,2,82.53,0,0.096,1.2,1.794,206.2,100,5,980
2007,1,8,9,0,10,0,10,64,461,156,9,2,78.45,0,0.096,1.3,1.64,229.4,100,5,980
2007,1,8,9,30,96,10,98,77,557,223,6,2,74.76,0,0.096,1.3,1.452,229.4,100,5,980
2007,1,8,10,0,121,279,209,84,637,285,7,2,71.55,0,0.096,1.3,1.265,240.7,100,5,980
2007,1,8,10,30,96,0,96,91,686,338,4,2,68.88,0,0.096,1.4,1.106,240.7,100,5,980
2007,1,8,11,0,94,728,380,94,728,380,1,2,66.81,0,0.096,1.6,0.948,249.9,89.77,6,980
2007,1,8,11,30,96,748,408,96,748,408,1,2,65.42,0,0.096,1.7,0.885,249.9,89.78,6,980
2007,1,8,12,0,159,391,326,99,755,421,2,1,64.74,0,0.096,1.8,0.823,256.5,83.4,6,980
2007,1,8,12,30,179,254,288,99,757,421,4,1,64.79,0,0.096,1.8,0.776,256.5,83.41,5,980
2007,1,8,13,0,45,0,45,95,756,408,4,0,65.58,0,0.096,1.9,0.73,261.7,76.98,5,980
2007,1,8,13,30,115,533,323,92,737,380,7,0,67.08,0,0.096,1.8,0.709,261.7,82.61,4,980
2007,1,8,14,0,85,717,340,85,717,340,0,0,69.24,0,0.096,1.8,0.688,265.8,76.24,4,980
2007,1,8,14,30,103,396,226,79,670,287,2,0,71.99,0,0.096,1.8,0.697,265.8,81.88,3,980
2007,1,8,15,0,91,4,92,73,590,223,7,-1,75.28,0,0.096,1.8,0.706,267.3,77.63,3,980
2007,1,8,15,30,35,0,35,61,490,154,4,-1,79.03,0,0.096,1.7,0.709,267.3,83.46,2,980
2007,1,8,16,0,18,0,18,45,323,83,7,-2,83.17,4,0.096,1.7,0.713,263.9,85.95,2,980
2007,1,8,16,30,19,106,23,19,106,23,0,-2,87.64,0,0.096,1.7,0.706,263.9,86.01,1,980
2007,1,8,17,0,0,0,0,0,0,0,7,-2,92.39,0,0.096,1.7,0.699,261.2,83.27,1,980
2007,1,8,17,30,0,0,0,0,0,0,4,-2,97.36,0,0.096,1.7,0.688,261.2,83.31,0,980
2007,1,8,18,0,0,0,0,0,0,0,1,-2,102.52,0,0.096,1.7,0.677,260.2,81.37,0,980
2007,1,8,18,30,0,0,0,0,0,0,4,-2,107.82,0,0.096,1.6,0.659,260.2,81.39,0,980
2007,1,8,19,0,0,0,0,0,0,0,7,-3,113.24,0,0.098,1.6,0.641,260.9,86.07,0,980
2007,1,8,19,30,0,0,0,0,0,0,4,-3,118.72,0,0.098,1.6,0.617,260.9,86.08,0,980
2007,1,8,20,0,0,0,0,0,0,0,7,-3,124.25,0,0.098,1.6,0.593,262,84.03,0,980
2007,1,8,20,30,0,0,0,0,0,0,7,-3,129.77,0,0.098,1.5,0.576,262,84.05,0,980
2007,1,8,21,0,0,0,0,0,0,0,7,-3,135.24,0,0.098,1.5,0.559,262.3,81.35,0,990
2007,1,8,21,30,0,0,0,0,0,0,4,-3,140.59,0,0.098,1.5,0.544,262.3,81.36,0,990
2007,1,8,22,0,0,0,0,0,0,0,4,-4,145.72,0,0.098,1.5,0.529,261,84.51,0,990
2007,1,8,22,30,0,0,0,0,0,0,1,-4,150.49,0,0.098,1.5,0.518,261,84.51,0,990
2007,1,8,23,0,0,0,0,0,0,0,1,-4,154.65,0,0.098,1.5,0.508,259.9,81.71,-1,990
2007,1,8,23,30,0,0,0,0,0,0,4,-4,157.82,0,0.098,1.4,0.499,259.9,81.7,-1,990
2007,1,9,0,0,0,0,0,0,0,0,0,-5,159.52,0,0.098,1.4,0.491,258.8,85.46,-1,990
2007,1,9,0,30,0,0,0,0,0,0,4,-5,159.39,0,0.098,1.3,0.487,258.8,85.46,-1,990
2007,1,9,1,0,0,0,0,0,0,0,1,-5,157.44,0,0.098,1.3,0.484,258.3,83.84,-2,990
2007,1,9,1,30,0,0,0,0,0,0,0,-5,154.1,0,0.098,1.2,0.495,258.3,83.84,-2,990
2007,1,9,2,0,0,0,0,0,0,0,4,-5,149.83,0,0.098,1.2,0.506,257.3,84.26,-2,990
2007,1,9,2,30,0,0,0,0,0,0,1,-5,145,0,0.098,1.1,0.539,257.3,84.24,-2,990
2007,1,9,3,0,0,0,0,0,0,0,1,-4,139.82,0,0.098,1,0.573,255.1,86.41,-2,980
2007,1,9,3,30,0,0,0,0,0,0,4,-4,134.45,0,0.098,0.9,0.615,255.1,86.39,-1,980
2007,1,9,4,0,0,0,0,0,0,0,4,-4,128.96,0,0.098,0.8,0.658,245.6,89.96,-1,980
2007,1,9,4,30,0,0,0,0,0,0,1,-4,123.44,0,0.098,0.8,0.687,245.6,83.53,-1,980
2007,1,9,5,0,0,0,0,0,0,0,4,-3,117.91,0,0.098,0.9,0.716,233.9,88.05,-1,980
2007,1,9,5,30,0,0,0,0,0,0,4,-3,112.43,0,0.098,0.9,0.723,233.9,88.04,0,980
2007,1,9,6,0,0,0,0,0,0,0,4,-3,107.02,0,0.098,1,0.73,228.2,91.64,0,980
2007,1,9,6,30,0,0,0,0,0,0,4,-3,101.73,0,0.098,1,0.728,228.2,91.63,0,980
2007,1,9,7,0,0,0,0,0,0,0,4,-3,96.59,0,0.098,1,0.727,222.4,92.5,0,980
2007,1,9,7,30,0,0,0,0,0,0,4,-3,91.64,0,0.098,1,0.73,222.4,85.95,0,980
2007,1,9,8,0,9,0,9,24,98,29,4,-2,86.92,4,0.098,1,0.734,213,87.72,0,980
2007,1,9,8,30,28,0,28,53,282,90,4,-2,82.48,0,0.098,1.1,0.739,213,81.55,0,980
2007,1,9,9,0,73,17,77,74,423,159,4,-2,78.39,0,0.098,1.2,0.745,211.5,83.18,0,980
2007,1,9,9,30,54,0,54,89,518,226,7,-2,74.69,0,0.098,1.2,0.752,211.5,83.17,0,980
2007,1,9,10,0,124,255,205,108,551,283,4,-2,71.47,0,0.098,1.4,0.76,221.5,84.12,1,980
2007,1,9,10,30,151,187,219,116,598,333,4,-2,68.78,0,0.098,1.4,0.766,221.5,84.09,1,980
2007,1,9,11,0,163,257,265,126,617,370,4,-2,66.7,0,0.098,1.4,0.773,231,85.66,2,980
2007,1,9,11,30,183,150,245,130,637,397,4,-2,65.29,0,0.098,1.3,0.773,231,85.63,2,980
2007,1,9,12,0,188,159,257,129,659,411,4,-1,64.6,0,0.098,1.3,0.773,240.2,86.87,2,980
2007,1,9,12,30,173,312,306,128,658,411,4,-1,64.64,0,0.098,1.2,0.765,240.2,86.86,2,980
2007,1,9,13,0,162,26,173,129,637,394,4,-1,65.43,0,0.098,1.1,0.758,251.8,88,2,980
2007,1,9,13,30,168,111,212,125,616,367,4,-1,66.92,0,0.098,1,0.735,251.8,88.01,2,980
2007,1,9,14,0,12,0,12,114,599,328,4,-1,69.07,0,0.098,1,0.713,268,89.28,2,980
2007,1,9,14,30,114,317,213,105,551,277,7,-1,71.83,0,0.098,1,0.671,268,89.31,1,980
2007,1,9,15,0,101,58,116,79,564,224,7,-1,75.11,0,0.098,1,0.629,284.7,87.18,1,980
2007,1,9,15,30,57,0,57,65,468,156,7,-1,78.86,0,0.098,1,0.582,284.7,87.22,0,980
2007,1,9,16,0,33,0,33,41,408,91,7,-3,83,4,0.098,1.1,0.536,290.1,84.93,0,980
2007,1,9,16,30,10,0,10,19,178,27,7,-3,87.47,4,0.098,1.1,0.513,290.1,84.98,0,990
2007,1,9,17,0,0,0,0,0,0,0,7,-4,92.22,0,0.098,1.1,0.49,286.6,83.41,0,990
2007,1,9,17,30,0,0,0,0,0,0,4,-4,97.2,0,0.098,1.1,0.502,286.6,83.44,0,990
2007,1,9,18,0,0,0,0,0,0,0,7,-5,102.36,0,0.098,1.1,0.515,276,86.04,-1,990
2007,1,9,18,30,0,0,0,0,0,0,7,-5,107.66,0,0.098,1.1,0.538,276,86.06,-1,990
2007,1,9,19,0,0,0,0,0,0,0,7,-5,113.07,0,0.098,1.1,0.563,270.1,85.65,-1,990
2007,1,9,19,30,0,0,0,0,0,0,7,-5,118.56,0,0.098,1.1,0.574,270.1,85.66,-1,990
2007,1,9,20,0,0,0,0,0,0,0,7,-4,124.09,0,0.098,1.1,0.586,271.4,86.84,-1,990
2007,1,9,20,30,0,0,0,0,0,0,7,-4,129.61,0,0.098,1.1,0.582,271.4,86.85,-1,990
2007,1,9,21,0,0,0,0,0,0,0,7,-4,135.08,0,0.098,1.2,0.579,276.2,87.77,-1,990
2007,1,9,21,30,0,0,0,0,0,0,7,-4,140.43,0,0.098,1.1,0.568,276.2,87.77,-1,990
2007,1,9,22,0,0,0,0,0,0,0,7,-4,145.56,0,0.098,1.1,0.557,279.4,86.55,-2,990
2007,1,9,22,30,0,0,0,0,0,0,7,-4,150.32,0,0.098,1.1,0.552,279.4,86.55,-2,990
2007,1,9,23,0,0,0,0,0,0,0,4,-5,154.48,0,0.098,1.1,0.547,278.6,90.81,-2,990
2007,1,9,23,30,0,0,0,0,0,0,7,-5,157.65,0,0.098,1.1,0.546,278.6,90.81,-2,990
2007,1,10,0,0,0,0,0,0,0,0,7,-5,159.37,0,0.098,1.1,0.545,276.2,88.59,-2,990
2007,1,10,0,30,0,0,0,0,0,0,7,-5,159.26,0,0.098,1.1,0.541,276.2,88.61,-2,990
2007,1,10,1,0,0,0,0,0,0,0,7,-5,157.34,0,0.098,1.1,0.538,277.3,87.35,-2,990
2007,1,10,1,30,0,0,0,0,0,0,7,-5,154.03,0,0.098,1.1,0.526,277.3,87.37,-2,990
2007,1,10,2,0,0,0,0,0,0,0,6,-5,149.79,0,0.098,1.2,0.515,284.4,86.15,-2,990
2007,1,10,2,30,0,0,0,0,0,0,7,-5,144.97,0,0.098,1.2,0.496,284.4,86.18,-2,990
2007,1,10,3,0,0,0,0,0,0,0,7,-6,139.8,0,0.098,1.4,0.477,290.9,82.87,-2,990
2007,1,10,3,30,0,0,0,0,0,0,7,-6,134.43,0,0.098,1.5,0.459,290.9,82.9,-2,990
2007,1,10,4,0,0,0,0,0,0,0,8,-7,128.95,0,0.098,1.6,0.443,293,84.08,-3,990
2007,1,10,4,30,0,0,0,0,0,0,7,-7,123.42,0,0.098,1.6,0.429,293,84.13,-3,990
2007,1,10,5,0,0,0,0,0,0,0,7,-7,117.9,0,0.098,1.6,0.416,292.3,80.11,-3,990
2007,1,10,5,30,0,0,0,0,0,0,4,-7,112.41,0,0.098,1.5,0.409,292.3,80.15,-3,990
2007,1,10,6,0,0,0,0,0,0,0,1,-8,107,0,0.098,1.5,0.402,289.5,77.8,-4,990
2007,1,10,6,30,0,0,0,0,0,0,4,-8,101.71,0,0.098,1.5,0.397,289.5,77.83,-4,990
2007,1,10,7,0,0,0,0,0,0,0,4,-8,96.56,0,0.098,1.5,0.392,287.1,75.79,-4,990
2007,1,10,7,30,0,0,0,0,0,0,1,-8,91.6,0,0.098,1.6,0.387,287.1,75.83,-4,990
2007,1,10,8,0,25,139,32,25,139,32,0,-8,86.87,0,0.098,1.7,0.382,287,73.91,-4,990
2007,1,10,8,30,49,361,97,49,361,97,0,-8,82.43,0,0.098,1.7,0.382,287,73.95,-3,1000
2007,1,10,9,0,68,496,168,68,496,168,0,-9,78.32,0,0.098,1.8,0.382,288.5,72.15,-3,1000
2007,1,10,9,30,83,413,193,80,593,238,4,-9,74.61,0,0.098,1.8,0.389,288.5,66.94,-3,1000
2007,1,10,10,0,115,335,222,96,630,297,4,-9,71.38,0,0.098,1.9,0.396,290.9,67.15,-3,1000
2007,1,10,10,30,147,242,235,103,678,349,4,-9,68.68,0,0.098,1.9,0.402,290.9,67.16,-2,1000
2007,1,10,11,0,151,346,289,116,680,386,4,-9,66.59,0,0.098,2,0.409,294,67.87,-2,1000
2007,1,10,11,30,161,353,310,119,700,413,4,-9,65.16,0,0.098,2,0.41,294,67.88,-2,1000
2007,1,10,12,0,160,389,328,122,708,427,4,-8,64.46,0,0.098,2,0.411,296.5,68.67,-2,1000
2007,1,10,12,30,188,118,239,121,708,426,4,-8,64.49,0,0.098,2,0.41,296.5,68.69,-2,1000
2007,1,10,13,0,160,22,170,95,785,424,4,-8,65.27,0,0.098,2,0.41,298.7,69.17,-2,1000
2007,1,10,13,30,150,20,158,93,766,395,4,-8,66.75,0,0.098,2,0.41,298.7,69.2,-2,1000
2007,1,10,14,0,143,39,157,85,751,355,4,-8,68.9,0,0.098,2,0.41,299.9,69.69,-2,1000
2007,1,10,14,30,90,0,90,79,707,301,4,-8,71.65,0,0.098,1.9,0.409,299.9,69.73,-2,1000
2007,1,10,15,0,68,0,68,68,660,239,4,-8,74.94,0,0.098,1.8,0.409,300.6,70.45,-3,1000
2007,1,10,15,30,57,0,57,57,566,168,4,-8,78.68,0,0.098,1.7,0.407,300.6,70.49,-3,1000
2007,1,10,16,0,32,0,32,43,419,95,4,-8,82.82,4,0.098,1.7,0.406,300.8,77.45,-3,1000
2007,1,10,16,30,10,0,10,21,184,30,4,-8,87.3,4,0.098,1.6,0.405,300.8,77.49,-3,1000
2007,1,10,17,0,0,0,0,0,0,0,1,-8,92.05,0,0.098,1.5,0.404,300.3,79.05,-3,1000
2007,1,10,17,30,0,0,0,0,0,0,0,-8,97.03,0,0.098,1.5,0.405,300.3,79.09,-3,1000
2007,1,10,18,0,0,0,0,0,0,0,0,-7,102.19,0,0.098,1.5,0.407,300.4,79.59,-3,1000
2007,1,10,18,30,0,0,0,0,0,0,1,-7,107.49,0,0.098,1.4,0.413,300.4,79.62,-3,1000
2007,1,10,19,0,0,0,0,0,0,0,4,-7,112.91,0,0.098,1.4,0.42,301,80.3,-3,1000
2007,1,10,19,30,0,0,0,0,0,0,4,-7,118.4,0,0.098,1.3,0.429,301,80.31,-3,1000
2007,1,10,20,0,0,0,0,0,0,0,4,-7,123.92,0,0.098,1.3,0.438,300.9,80.4,-3,1000
2007,1,10,20,30,0,0,0,0,0,0,1,-7,129.44,0,0.098,1.2,0.447,300.9,80.41,-3,1000
2007,1,10,21,0,0,0,0,0,0,0,4,-7,134.91,0,0.098,1.2,0.456,298.9,80.24,-3,1000
2007,1,10,21,30,0,0,0,0,0,0,4,-7,140.26,0,0.098,1.1,0.462,298.9,80.26,-3,1000
2007,1,10,22,0,0,0,0,0,0,0,4,-7,145.39,0,0.098,1,0.47,296.4,80.12,-3,1000
2007,1,10,22,30,0,0,0,0,0,0,4,-7,150.15,0,0.098,0.9,0.476,296.4,80.13,-3,1000
2007,1,10,23,0,0,0,0,0,0,0,4,-7,154.3,0,0.098,0.8,0.483,291.6,79.64,-4,1010
2007,1,10,23,30,0,0,0,0,0,0,0,-7,157.48,0,0.098,0.7,0.491,291.6,79.66,-4,1010
2007,1,11,0,0,0,0,0,0,0,0,0,-8,159.21,0,0.098,0.7,0.5,282.7,85.23,-4,1010
2007,1,11,0,30,0,0,0,0,0,0,0,-8,159.12,0,0.098,0.6,0.511,282.7,85.26,-4,1010
2007,1,11,1,0,0,0,0,0,0,0,1,-8,157.24,0,0.098,0.6,0.522,273.3,84.88,-5,1010
2007,1,11,1,30,0,0,0,0,0,0,1,-8,153.96,0,0.098,0.6,0.535,273.3,84.91,-5,1010
2007,1,11,2,0,0,0,0,0,0,0,0,-8,149.73,0,0.098,0.6,0.548,262.7,90.63,-5,1010
2007,1,11,2,30,0,0,0,0,0,0,0,-8,144.93,0,0.098,0.5,0.569,262.7,90.65,-5,1010
2007,1,11,3,0,0,0,0,0,0,0,0,-8,139.77,0,0.098,0.5,0.591,247.9,88.79,-6,1010
2007,1,11,3,30,0,0,0,0,0,0,0,-8,134.41,0,0.098,0.5,0.623,247.9,88.8,-6,1010
2007,1,11,4,0,0,0,0,0,0,0,0,-8,128.93,0,0.098,0.6,0.656,231.9,93.93,-6,1010
